区,町,番地,燃えるゴミ,燃えないゴミボンベ・スプレー,,容器包装プラスチック,,缶・びん・ペットボトル,,備考,
,,丁番地,毎週,第何週,曜日,第何週,曜日,第何週,曜日,更新日など,
長田区,御船通,2丁目,火金,13,木,毎週,月,毎週,水,,ま
長田区,御船通,3丁目,火金,13,木,毎週,月,毎週,水,,ま
長田区,御船通,4丁目,火金,13,木,毎週,月,毎週,水,,ま
長田区,御船通,5丁目,火金,13,木,毎週,月,毎週,水,,ま
長田区,宮丘町,1丁目,月木,24,火,毎週,金,毎週,水,,ま
長田区,宮丘町,2丁目,月木,24,火,毎週,金,毎週,水,,ま
長田区,宮川町,1丁目,火金,24,木,毎週,水,毎週,水,,ま
長田区,宮川町,2丁目,火金,24,木,毎週,水,毎週,水,,ま
長田区,宮川町,3丁目,火金,24,木,毎週,水,毎週,水,,ま
長田区,宮川町,4丁目,火金,24,木,毎週,水,毎週,水,,ま
長田区,宮川町,5丁目,火金,24,木,毎週,水,毎週,水,,ま
長田区,宮川町,6丁目,火金,24,木,毎週,水,毎週,水,,ま
長田区,宮川町,7丁目,火金,24,木,毎週,水,毎週,水,,ま
長田区,宮川町,8丁目,火金,24,木,毎週,水,毎週,水,,ま
長田区,宮川町,9丁目（山麓線より南側）,火金,24,木,毎週,水,毎週,水,,ま
長田区,宮川町,9丁目（山麓線より北側）,月木,24,火,毎週,金,毎週,水,,ま
長田区,明泉寺町,1丁目,月木,24,火,毎週,金,毎週,水,,ま
長田区,明泉寺町,2丁目,月木,24,火,毎週,金,毎週,水,,ま
長田区,明泉寺町,3丁目,月木,24,火,毎週,金,毎週,水,,ま
長田区,山下町,1丁目,火金,13,木,毎週,月,毎週,水,,や
長田区,山下町,2丁目,火金,13,木,毎週,月,毎週,水,,や
長田区,山下町,3丁目,火金,13,木,毎週,月,毎週,水,,や
長田区,山下町,4丁目,火金,13,木,毎週,月,毎週,水,,や
長田区,四番町,1丁目,火金,24,木,毎週,水,毎週,水,,や
長田区,四番町,2丁目,火金,24,木,毎週,水,毎週,水,,や
長田区,四番町,3丁目,火金,24,木,毎週,水,毎週,水,,や
長田区,四番町,4丁目,火金,24,木,毎週,水,毎週,水,,や
長田区,四番町,5丁目,火金,24,木,毎週,水,毎週,水,,や
長田区,四番町,6丁目,火金,24,木,毎週,水,毎週,水,,や
長田区,四番町,7丁目,火金,24,木,毎週,水,毎週,水,,や
長田区,四番町,8丁目,火金,24,木,毎週,水,毎週,水,,や
長田区,六番町,1丁目,火金,24,木,毎週,水,毎週,水,,や
長田区,六番町,2丁目,火金,24,木,毎週,水,毎週,水,,ら
長田区,六番町,3丁目,火金,24,木,毎週,水,毎週,水,,ら
長田区,六番町,4丁目,火金,24,木,毎週,水,毎週,水,,ら
長田区,六番町,5丁目,火金,24,木,毎週,水,毎週,水,,ら
長田区,六番町,6丁目,火金,24,木,毎週,水,毎週,水,,ら
長田区,六番町,7丁目,火金,24,木,毎週,水,毎週,水,,ら
長田区,六番町,8丁目,火金,24,木,毎週,水,毎週,水,,ら
長田区,若松町,1丁目,火金,13,月,毎週,木,毎週,水,,わ
長田区,若松町,2丁目,火金,13,月,毎週,木,毎週,水,,わ
長田区,若松町,3丁目,火金,13,月,毎週,木,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局長田事業所（電話：652-1441）へお問合せください。,わ
長田区,若松町,4丁目,火金,13,月,毎週,木,毎週,水,注意！敷地内にコンテナ等を設置している集合住宅は収集日が異なる場合があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局長田事業所（電話：652-1441）へお問合せください。,わ
長田区,若松町,5丁目,火金,13,月,毎週,木,毎週,水,,わ
長田区,若松町,6丁目,火金,13,月,毎週,木,毎週,水,,わ
長田区,若松町,7丁目,火金,13,月,毎週,木,毎週,水,,わ
長田区,若松町,8丁目,火金,13,月,毎週,木,毎週,水,,わ
長田区,若松町,9丁目,火金,13,月,毎週,木,毎週,水,,わ
長田区,若松町,10丁目,火金,13,月,毎週,木,毎週,水,,わ
長田区,若松町,11丁目,火金,13,月,毎週,木,毎週,水,,わ
須磨区,青葉町,1丁目,火金,13,月,毎週,金,毎週,水,,あ
須磨区,青葉町,2丁目,火金,13,月,毎週,金,毎週,水,,あ
須磨区,青葉町,3丁目,火金,13,月,毎週,金,毎週,水,,あ
須磨区,青葉町,4丁目,火金,13,月,毎週,金,毎週,水,,あ
須磨区,磯馴町,1丁目,火金,13,火,毎週,金,毎週,水,,あ
須磨区,磯馴町,2丁目,火金,13,火,毎週,金,毎週,水,,あ
須磨区,磯馴町,3丁目,火金,13,火,毎週,金,毎週,水,,あ
須磨区,磯馴町,4丁目,火金,13,火,毎週,金,毎週,水,,あ
須磨区,磯馴町,5丁目,火金,13,火,毎週,金,毎週,水,,あ
須磨区,磯馴町,6丁目,火金,13,火,毎週,金,毎週,水,,あ
須磨区,板宿町,,火金,24,月,毎週,水,毎週,水,この地域は、同じ町内に「燃えるごみ」の収集日が異なる(月・木曜収集）地域があります。収集日はご利用のクリーンステーション看板でご確認いただくか、環境局須磨事業所（電話：731-2041）へお問合せください。,あ
