number,name,zipcode,area,location,lat,lng,category,note
192,神戸海星女子学院中学校・高等学校,657-0805,灘区,神戸市灘区青谷町2丁目7-1,34.712076,135.211624,学校・園・児童館,対応不可
193,なかはら保育園,657-0825,灘区,神戸市灘区中原通6丁目4-5,34.712407,135.219662,学校・園・児童館,対応不可
194,はっと保育園,657-0855,灘区,神戸市灘区摩耶海岸通2-3-14,34.701632,135.222514,学校・園・児童館,対応不可
195,六甲幼稚園,657-0065,灘区,神戸市灘区宮山町3-3-5,34.71995,135.233225,学校・園・児童館,対応不可
196,神戸市立八幡児童館,657-0051,灘区,神戸市灘区八幡町2-4-11,34.718765,135.237558,学校・園・児童館,対応不可
197,めばえの園保育園,657-0841,灘区,神戸市灘区灘南通4-4-2,34.708513,135.225668,学校・園・児童館,対応不可
198,神戸海星女子学院大学,657-0805,灘区,神戸市灘区青谷町2-7-1,34.712059,135.211318,学校・園・児童館,対応不可
199,ケアハウスきしろ長寿の里,657-0011,灘区,神戸市灘区鶴甲5-1-50,34.738427,135.235282,福祉施設,対応不可
200,養護老人ホーム六甲台ビラ,657-0011,灘区,神戸市灘区鶴甲5-1-50,34.738079,135.235286,福祉施設,対応不可
201,灘公共職業安定所,657-0833,灘区,神戸市灘区大内通5-2-2,34.710356,135.222607,官公庁,対応不可
202,神戸市立高羽児童館,657-0023,灘区,神戸市灘区高羽町3-12-14,34.723017,135.240158,学校・園・児童館,対応不可
203,神戸市立稗田地域福祉センター,657-0826,灘区,神戸市灘区倉石通4-1-10,34.712871,135.221855,小集会場・公民館・地域福祉センター,対応不可
204,親和女子中学校・高等学校(管理棟),657-0022,灘区,神戸市灘区土山町6-1,34.726723,135.241808,学校・園・児童館,対応不可
205,親和女子中学校・高等学校(体育職員室),657-0022,灘区,神戸市灘区土山町6-1,34.727184,135.241923,学校・園・児童館,対応不可
206,親和女子中学校・高等学校(保健室),657-0022,灘区,神戸市灘区土山町6-1,34.726575,135.242226,学校・園・児童館,対応不可
207,神戸松蔭女子学院大学(守衛室),657-0015,灘区,神戸市灘区篠原伯母野山町1-2-1,34.726801,135.22964,学校・園・児童館,対応不可
208,神戸松蔭女子学院大学(体育館),657-0015,灘区,神戸市灘区篠原伯母野山町1-2-1,34.728605,135.229704,学校・園・児童館,対応不可
209,神戸松蔭女子学院大学(6号館),657-0015,灘区,神戸市灘区篠原伯母野山町1-2-1,34.727634,135.230832,学校・園・児童館,対応不可
210,神戸市立灘すずかけ幼稚園,657-0043,灘区,神戸市灘区大石東町6-2-2,34.706911,135.233866,学校・園・児童館,対応不可
211,兵庫県立美術館 王子分館,657-0837,灘区,神戸市灘区原田通3-8-30,34.708659,135.214262,公園・文教施設,対応不可
212,大石保育園,657-0843,灘区,神戸市灘区大石北町3-12,34.705506,135.229699,学校・園・児童館,対応不可
213,ゆりか保育園,657-0057,灘区,神戸市灘区神ノ木通2-2-9,34.713642,135.231162,学校・園・児童館,対応不可
214,ホザナ幼稚園,657-0053,灘区,神戸市灘区六甲町5-7-8,34.71457,135.231741,学校・園・児童館,対応不可
215,神戸市立東部在宅障害者福祉センター,657-0846,灘区,神戸市灘区岩屋北町6-1-4,34.705641,135.21694,福祉施設,対応不可
216,神戸市立王子スポーツセンター,657-0805,灘区,神戸市灘区青谷町1-1-1,34.710215,135.217359,体育施設・スポーツクラブ,対応不可
217,神戸市立王子スポーツセンター,657-0805,灘区,神戸市灘区青谷町1-1-1,34.712754,135.214168,体育施設・スポーツクラブ,対応不可
218,特別養護老人ホーム ロングステージKOBE大石,657-0852,灘区,神戸市灘区大石南町2-4-22,34.703158,135.231998,福祉施設,対応不可
219,特別養護老人ホームきしろ荘,657-0011,灘区,神戸市灘区鶴甲5-1-50,34.738427,135.23557,福祉施設,対応不可
220,児童養護施設 双葉学園,657-0011,灘区,神戸市灘区鶴甲1-5-1,34.733096,135.239954,福祉施設,対応不可
221,神戸市公園緑化協会 動物園事業部(王子動物園),657-0838,灘区,神戸市灘区王子町3-1-1,34.709235,135.214947,公園・文教施設,対応不可
222,コープ六甲,657-0028,灘区,神戸市灘区森後町3丁目5番38号,34.716559,135.236837,商業施設,対応不可
223,灘センター街振興組合,657-0826,灘区,神戸市灘区倉石通3-1-1,34.713207,135.223162,商業施設,24時間利用可
224,水道筋協同組合,657-0831,灘区,神戸市灘区水道筋4丁目2?6,34.712653,135.223103,商業施設,24時間利用可
225,ライフケア神戸,657-0058,灘区,神戸市灘区将軍通2-1-6,34.714953,135.230546,医療関連施設,対応不可
226,日笠工業株式会社,657-0852,灘区,神戸市灘区大石南町3-3-1,34.703372,135.230785,会社・事業所,対応不可
227,西日本旅客鉄道株式会社 六甲道駅,657-0027,灘区,神戸市灘区永手町4-1-1,34.714942,135.238688,公共交通機関,対応不可
228,西日本旅客鉄道株式会社 灘駅,657-0846,灘区,神戸市灘区岩屋北町7-3-1,34.705698,135.216059,公共交通機関,対応不可
229,阪急電鉄(株) 六甲駅,657-0065,灘区,神戸市灘区宮山町3-1,34.719992,135.234447,公共交通機関,対応不可
230,阪急電鉄(株) 王子公園駅,657-0838,灘区,神戸市灘区王子町1-4-20,34.70967,135.217913,公共交通機関,対応不可
231,株式会社ワイ・ケイ・アソシエ まるちゃんクラブ,657-0831,灘区,神戸市灘区水道筋4-2-2,34.712762,135.22317,商業施設,対応不可
232,橋本商事株式会社 王子広場,657-0831,灘区,神戸市灘区水道筋6-3-1,34.711663,135.220799,商業施設,対応不可
233,オルゴールミュージアム ホール・オブ・ホールズ六甲,657-0101,灘区,神戸市灘区六甲山町4512-145,34.761697,135.238491,商業施設,対応不可
234,阪神総合レジャー株式会社 六甲ガーデンテラス,657-0101,灘区,神戸市灘区六甲山町五介山1877-9,34.764439,135.247547,商業施設,対応不可
235,株式会社 阪神観光 メチャスロ,657-0831,灘区,神戸市灘区水道筋3-3,34.713028,135.224104,商業施設,対応不可
236,六甲山フィールドアスレチック,657-0101,灘区,神戸市灘区六甲山町北六甲4512-98,34.767946,135.247654,体育施設・スポーツクラブ,対応不可
237,六甲山スノーパーク,657-0101,灘区,神戸市灘区六甲山町北六甲4512-98,34.7671,135.242004,体育施設・スポーツクラブ,対応不可
238,ウェルブ六甲道1番街,657-0037,灘区,神戸市灘区備後町5丁目3-1,34.713951,135.238005,集合住宅,24時間利用可
239,T-PLUS,657-0038,灘区,神戸市灘区深田町4-1-39,34.715028,135.239153,商業施設,対応不可
240,株式会社フィルケア グランフォレスト神戸六甲,657-0032,灘区,神戸市灘区中郷町3-3-7,34.716569,135.24517,福祉施設,24時間利用可
241,神戸大学大学 教育推進機構体育館,657-0011,灘区,神戸市灘区鶴甲1-2-1,34.732021,135.237883,学校・園・児童館,対応不可
242,神戸大学 社会科学系図書館,657-0013,灘区,神戸市灘区六甲台町1-1,34.729176,135.234191,学校・園・児童館,対応不可
243,神戸大学 百年記念館,657-0013,灘区,神戸市灘区六甲台町1-1,34.724627,135.2361,学校・園・児童館,対応不可
244,神戸大学 人文学研究科棟A棟,657-0013,灘区,神戸市灘区六甲台町1-1,34.724635,135.235064,学校・園・児童館,対応不可
245,神戸大学 学生会館センター,657-0013,灘区,神戸市灘区六甲台町1-1,34.729268,135.236292,学校・園・児童館,対応不可
246,神戸大学 六甲台1団地第1共用施設,657-0013,灘区,神戸市灘区六甲台町1-1,34.724968,135.236748,学校・園・児童館,対応不可
247,神戸大学 農学研究科A棟,657-0013,灘区,神戸市灘区六甲台町1-1,34.724672,135.233511,学校・園・児童館,対応不可
248,神戸大学 自然科学系先端融合研究環1号館,657-0013,灘区,神戸市灘区六甲台町1-1,34.726064,135.234486,学校・園・児童館,対応不可
249,神戸大学 法学研究科六甲台第二学舎,657-0013,灘区,神戸市灘区六甲台町1-1,34.729046,135.2334,学校・園・児童館,24時間利用可
250,神戸大学 高井記念学生スポーツ会館,657-0011,灘区,神戸市灘区鶴甲3-11,34.730755,135.237389,学校・園・児童館,対応不可
251,神戸大学 人間発達環境学研究科,657-0011,灘区,神戸市灘区鶴甲3-11,34.733466,135.234586,学校・園・児童館,対応不可
252,グランダ御影西,657-0034,灘区,神戸市灘区記田町2-1-11,34.713478,135.247794,福祉施設,対応不可
253,神戸製鋼所 神戸製鉄所総合事務所,657-0863,灘区,神戸市灘区灘浜東町2,34.707621,135.245674,会社・事業所,対応不可
254,神戸製鋼所 神戸製鉄所更衣室棟,657-0863,灘区,神戸市灘区灘浜東町2,34.707543,135.244932,会社・事業所,対応不可
255,神戸製鋼所 神戸製鉄所保全センター,657-0863,灘区,神戸市灘区灘浜東町2,34.707535,135.245776,会社・事業所,対応不可
256,神戸製鋼所 神鋼神戸発電所内タービン棟,657-0863,灘区,神戸市灘区灘浜東町3,34.703728,135.240576,会社・事業所,対応不可
257,特別養護老人ホームうみのほし,657-0068,灘区,神戸市灘区篠原北町3-11-15,34.724328,135.225041,福祉施設,対応不可
258,介護老人保健施設ケアホームすばる,657-0031,灘区,神戸市灘区大和町1-2-1,34.717655,135.247879,福祉施設,対応不可
259,コンフォートヒルズ六甲,657-0068,灘区,神戸市灘区篠原北町3-11-14,34.724206,135.225286,福祉施設,対応不可
260,摩耶シーサイドプレイスイースト管理組合,657-0855,灘区,神戸市灘区摩耶海岸通1丁目1番,34.700046,135.222223,集合住宅,24時間利用可
261,GRAND HOTEL 六甲スカイウ ゙ィラ,657-0101,灘区,神戸市灘区六甲山町西谷山 1878-86,34.757966,135.243358,宿泊施設,対応不可
262,サンクタス六甲VIEWS管理組合,657-0014,灘区,神戸市灘区大土平町1-4-11,34.725974,135.231985,集合住宅,対応不可
263,エレガーノ摩耶,657-0855,灘区,神戸市灘区摩耶海岸通1-3-10,34.699626,135.220542,福祉施設,24時間利用可
264,阪神電鉄 新在家駅,657-0861,灘区,神戸市灘区新在家北町1丁目4-1,34.710643,135.240839,公共交通機関,対応不可
265,阪神電鉄 大石駅,657-0842,灘区,神戸市灘区船寺通1丁目4-2,34.707696,135.231137,公共交通機関,対応不可
266,阪神電鉄 西灘駅,657-0844,灘区,神戸市灘区都通5丁目5-1,34.705953,135.224797,公共交通機関,対応不可
267,リベール灘アベリア管理組合,657-0841,灘区,神戸市灘区灘南通6-3-1,34.707659,135.223074,集合住宅,24時間利用可
268,上野ハイツ,657-0817,灘区,神戸市灘区上野通1丁目2-35,34.71855,135.223724,集合住宅,24時間利用可
269,コープこうべ コープ篠原,657-0068,灘区,神戸市灘区篠原北町2丁目2番14号,34.722382,135.227315,商業施設,対応不可
270,ジークレフ六甲の丘,657-0015,灘区,神戸市灘区篠原伯母野山町2丁目3-1,34.726455,135.228394,集合住宅,24時間利用可
271,ハーバーハイウェイ摩耶埠頭料金所事務所,657-0854,灘区,神戸市灘区摩耶埠頭 摩耶埠頭料金所事務所,34.697477,135.227233,会社・事業所,24時間利用可
272,ハーバーハイウェイ摩耶大橋料金所,657-0854,灘区,神戸市灘区摩耶埠頭 摩耶大橋料金所,34.69592,135.219736,会社・事業所,対応不可
273,コープこうべ コープミニ高羽,657-0023,灘区,神戸市灘区高羽町3丁目14番10号,34.723929,135.239933,商業施設,対応不可
274,コープこうべ コープミニ摩耶,657-0817,灘区,神戸市灘区上野通2丁目4-10,34.71879,135.222646,商業施設,対応不可
275,コープこうべ コープミニ水道筋,657-0831,灘区,神戸市灘区水道筋6丁目7番3号,34.710976,135.219519,商業施設,対応不可
276,コープこうべ コープミニやまと,657-0031,灘区,神戸市灘区大和町4丁目1-14,34.716931,135.244516,商業施設,対応不可
277,神戸税関摩耶埠頭出張所,657-0854,灘区,神戸市灘区摩耶埠頭,34.696361,135.22667,官公庁,対応不可
278,(有)神戸清掃舎,657-0851,灘区,神戸市灘区味泥町7番32号,34.704664,135.229735,会社・事業所,対応不可
279,兵庫県警灘警察署,657-0831,灘区,神戸市灘区灘浜東町11番,34.714098,135.22787,官公庁,24時間利用可
280,兵庫県警灘警察琵琶町交番,657-0041,灘区,神戸市灘区琵琶町3丁目1-6,34.71072,135.235288,官公庁,24時間利用可
281,シマブンオフィスタワーBB PLAZA,657-0845,灘区,神戸市灘区岩屋中町4丁目2-7,34.703096,135.217619,会社・事業所,対応不可
282,社会福祉法人神戸婦人同情会青谷愛児園,657-0805,灘区,神戸市灘区青谷町2丁目1-9,34.713212,135.213946,福祉施設,対応不可
283,高羽COCORO保育園,657-0025,灘区,神戸市灘区高徳町5丁目2-3,34.71827,135.240773,学校・園・児童館,対応不可
284,社会福祉法人 鶯園 六甲道COCORO保育園,657-0041,灘区,神戸市灘区琵琶町2丁目-1-27,34.711728,135.236802,学校・園・児童館,対応不可
285,トラストグレイス御影,657-0022,灘区,神戸市灘区土山町16-1,34.731902,135.24252,福祉施設,対応不可
286,社会福祉法人 桜谷福祉会 神戸さくら保育園,657-0862,灘区,神戸市灘区浜田町2丁目2-15,34.710519,135.242797,学校・園・児童館,対応不可
287,学校法人 小倉育英会 西灘幼稚園,657-0846,灘区,神戸市灘区岩屋北町3丁目2-14,34.704849,135.219345,学校・園・児童館,対応不可
288,六甲ゆりかご保育園,657-0035,灘区,神戸市灘区友田町2丁目5-1,34.71239,135.242945,学校・園・児童館,対応不可
289,日新信用金庫 六甲支店,657-0036,灘区,神戸市灘区桜口町3丁目1-1-107,34.71273,135.24058,商業施設,対応不可
290,学校法人 若草学園 若草幼稚園,657-0022,灘区,神戸市灘区土山町1-5,34.724016,135.242625,学校・園・児童館,対応不可
291,日新信用金庫 西灘支店,657-0832,灘区,神戸市灘区岸地通4丁目4-15,34.712049,135.223433,会社・事業所,対応不可
292,学校法人 染矢学園 微笑幼稚園,657-0068,灘区,神戸市灘区篠原北町3丁目6-7,34.724095,135.228159,学校・園・児童館,対応不可
293,博光福祉会 花音つばさ保育園,657-0836,灘区,神戸市灘区城内通1丁目6-32,34.709448,135.220185,学校・園・児童館,対応不可
294,学校法人 八幡学園 認定こども園 八幡幼稚園,657-0038,灘区,神戸市灘区深田町1丁目1-3,34.715973,135.242252,学校・園・児童館,対応不可
295,株式会社 ケーエスケー 神戸支店,657-0845,灘区,神戸市灘区岩屋中町2-2-1,34.703551,135.221575,会社・事業所,対応不可
296,養護盲老人ホーム 千山荘,657-0011,灘区,神戸市灘区鶴甲5丁目1-50,34.738342,135.236121,福祉施設,24時間利用可
297,ローソン神戸徳井町4丁目店,657-0033,灘区,神戸市灘区徳井町4丁目1-2,34.71449,135.245714,商業施設,24時間利用可
1,神戸高速鉄道(株) 高速神戸駅,650-0015,中央区,神戸市中央区多聞通3-3-13,34.67995,135.175414,公共交通機関,対応不可
2,神戸高速鉄道(株) 西元町駅,650-0022,中央区,神戸市中央区元町通6-7-11,34.683792,135.179614,公共交通機関,対応不可
3,神戸高速鉄道(株) 花隈駅,650-0012,中央区,神戸市中央区北長狭通6-3-5,34.686178,135.181324,公共交通機関,対応不可
4,神戸高速鉄道(株) 本社,650-0015,中央区,神戸市中央区多聞通3丁目3番9号,34.680154,135.176472,会社・事業所,対応不可
